,datahora,t_1,t_10,t_100,t_120,t_13,t_140,t_180,t_20,t_300,t_40,t_5,t_500,t_60,t_80
12,1999-11-14 12:00:00+00:00,25.62,-99999.0,-99999.0,13.98,-99999.0,13.81,13.41,25.51,10.56,24.17,-99999.0,7.63,17.71,14.88
13,1999-11-15 12:00:00+00:00,25.65,-99999.0,-99999.0,14.09,-99999.0,13.87,13.48,25.55,10.81,25.29,-99999.0,7.68,19.71,15.47
14,1999-11-16 12:00:00+00:00,25.63,-99999.0,-99999.0,14.1,-99999.0,13.89,13.43,25.54,11.02,25.08,-99999.0,7.82,18.87,15.21
15,1999-11-17 12:00:00+00:00,25.56,-99999.0,-99999.0,14.11,-99999.0,13.91,13.56,25.49,11.04,24.16,-99999.0,7.93,18.26,15.52
16,1999-11-18 12:00:00+00:00,25.41,-99999.0,-99999.0,14.05,-99999.0,13.94,13.54,25.3,10.88,24.59,-99999.0,7.89,19.07,15.58
17,1999-11-19 12:00:00+00:00,25.46,-99999.0,-99999.0,14.02,-99999.0,13.92,13.58,25.25,10.55,24.86,-99999.0,7.56,19.65,14.75
18,1999-11-20 12:00:00+00:00,25.32,-99999.0,-99999.0,14.05,-99999.0,14.0,13.63,25.19,10.89,24.92,-99999.0,7.81,20.49,15.72
19,1999-11-21 12:00:00+00:00,25.22,-99999.0,-99999.0,14.15,-99999.0,14.03,13.6,25.19,11.0,25.05,-99999.0,7.77,22.94,16.91
20,1999-11-22 12:00:00+00:00,25.24,-99999.0,-99999.0,14.15,-99999.0,14.03,13.61,25.17,11.48,25.09,-99999.0,7.76,22.2,16.26
21,1999-11-23 12:00:00+00:00,25.24,-99999.0,-99999.0,14.13,-99999.0,13.99,13.66,25.17,12.16,25.04,-99999.0,7.83,19.03,14.94
22,1999-11-24 12:00:00+00:00,25.21,-99999.0,-99999.0,14.17,-99999.0,13.95,13.74,25.11,11.81,24.48,-99999.0,7.68,18.69,15.14
23,1999-11-25 12:00:00+00:00,25.36,-99999.0,-99999.0,14.1,-99999.0,13.9,13.63,25.24,10.65,24.88,-99999.0,7.41,19.65,15.61
24,1999-11-26 12:00:00+00:00,25.38,-99999.0,-99999.0,14.11,-99999.0,13.98,13.67,25.24,10.78,24.68,-99999.0,7.45,18.02,15.11
25,1999-11-27 12:00:00+00:00,25.32,-99999.0,-99999.0,14.18,-99999.0,14.04,13.81,25.22,11.27,24.81,-99999.0,7.73,20.9,16.03
26,1999-11-28 12:00:00+00:00,25.41,-99999.0,-99999.0,14.19,-99999.0,14.08,13.82,25.29,11.45,24.9,-99999.0,7.84,20.33,15.68
27,1999-11-29 12:00:00+00:00,25.57,-99999.0,-99999.0,14.24,-99999.0,14.14,13.68,25.42,11.62,25.1,-99999.0,7.97,20.87,15.69
28,1999-11-30 12:00:00+00:00,25.42,-99999.0,-99999.0,14.23,-99999.0,14.05,13.61,25.34,11.36,25.08,-99999.0,7.82,19.08,14.94
29,1999-12-01 12:00:00+00:00,25.44,-99999.0,-99999.0,14.21,-99999.0,14.01,13.72,25.34,11.38,25.02,-99999.0,7.53,18.96,14.78
30,1999-12-02 12:00:00+00:00,25.55,-99999.0,-99999.0,14.26,-99999.0,14.07,13.8,25.46,11.92,24.73,-99999.0,7.51,18.29,15.01
31,1999-12-03 12:00:00+00:00,25.61,-99999.0,-99999.0,14.34,-99999.0,14.1,13.87,25.52,11.84,24.72,-99999.0,7.34,16.79,14.73
32,1999-12-04 12:00:00+00:00,25.54,-99999.0,-99999.0,14.28,-99999.0,14.09,13.81,25.46,11.72,24.97,-99999.0,7.19,17.75,14.53
33,1999-12-05 12:00:00+00:00,25.62,-99999.0,-99999.0,14.26,-99999.0,14.1,13.78,25.49,12.07,24.88,-99999.0,7.22,18.63,14.65
34,1999-12-06 12:00:00+00:00,25.68,-99999.0,-99999.0,14.26,-99999.0,14.13,13.8,25.57,12.37,24.96,-99999.0,7.36,19.4,14.75
35,1999-12-07 12:00:00+00:00,25.8,-99999.0,-99999.0,14.29,-99999.0,14.17,13.82,25.67,12.42,24.97,-99999.0,7.43,19.53,14.89
36,1999-12-08 12:00:00+00:00,25.8,-99999.0,-99999.0,14.26,-99999.0,14.13,13.8,25.65,12.23,24.97,-99999.0,7.44,19.93,15.2
37,1999-12-09 12:00:00+00:00,25.72,-99999.0,-99999.0,14.21,-99999.0,14.08,13.76,25.54,11.69,24.64,-99999.0,7.13,18.16,14.71
38,1999-12-10 12:00:00+00:00,25.76,-99999.0,-99999.0,14.21,-99999.0,14.06,13.7,25.59,11.64,24.61,-99999.0,6.85,17.09,14.67
39,1999-12-11 12:00:00+00:00,25.95,-99999.0,-99999.0,14.24,-99999.0,14.07,13.74,25.76,11.84,24.95,-99999.0,6.79,17.01,14.72
40,1999-12-12 12:00:00+00:00,26.14,-99999.0,-99999.0,14.2,-99999.0,14.06,13.79,25.92,12.36,25.23,-99999.0,6.92,18.42,15.05
41,1999-12-13 12:00:00+00:00,26.23,-99999.0,-99999.0,14.19,-99999.0,14.08,13.88,26.12,12.23,25.27,-99999.0,7.19,17.83,15.01
42,1999-12-14 12:00:00+00:00,26.25,-99999.0,-99999.0,14.2,-99999.0,14.13,13.94,26.14,12.38,25.41,-99999.0,7.21,20.06,15.24
43,1999-12-15 12:00:00+00:00,26.64,-99999.0,-99999.0,14.22,-99999.0,14.14,13.98,26.44,12.37,25.5,-99999.0,6.73,21.87,16.33
44,1999-12-16 12:00:00+00:00,26.5,-99999.0,-99999.0,14.2,-99999.0,14.14,13.98,26.31,11.9,25.28,-99999.0,6.76,20.75,15.62
45,1999-12-17 12:00:00+00:00,26.55,-99999.0,-99999.0,14.19,-99999.0,14.14,13.97,26.34,11.46,25.39,-99999.0,6.86,19.9,15.27
46,1999-12-18 12:00:00+00:00,26.61,-99999.0,-99999.0,14.2,-99999.0,14.16,14.01,-99999.0,11.93,24.7,-99999.0,7.09,17.3,14.98
47,1999-12-19 12:00:00+00:00,26.57,-99999.0,-99999.0,14.21,-99999.0,14.16,14.01,-99999.0,12.23,25.5,-99999.0,7.0,17.3,15.05
48,1999-12-20 12:00:00+00:00,26.48,-99999.0,-99999.0,14.23,-99999.0,14.12,13.93,-99999.0,12.03,25.74,-99999.0,6.97,17.59,14.86
49,1999-12-21 12:00:00+00:00,26.57,-99999.0,-99999.0,14.17,-99999.0,14.08,13.88,-99999.0,12.05,25.47,-99999.0,7.07,16.72,14.5
50,1999-12-22 12:00:00+00:00,26.66,-99999.0,-99999.0,14.16,-99999.0,14.1,13.91,-99999.0,12.04,24.95,-99999.0,7.1,15.94,14.44
51,1999-12-23 12:00:00+00:00,26.67,-99999.0,-99999.0,14.18,-99999.0,14.13,13.97,-99999.0,12.28,24.09,-99999.0,7.08,17.29,14.64
52,1999-12-24 12:00:00+00:00,26.59,-99999.0,-99999.0,14.19,-99999.0,14.13,13.92,-99999.0,11.93,24.79,-99999.0,6.89,18.95,15.25
53,1999-12-25 12:00:00+00:00,26.31,-99999.0,-99999.0,14.23,-99999.0,14.15,14.01,-99999.0,11.7,24.54,-99999.0,6.83,18.61,15.59
54,1999-12-26 12:00:00+00:00,26.05,-99999.0,-99999.0,14.27,-99999.0,14.19,14.08,-99999.0,11.18,24.59,-99999.0,6.76,17.88,15.27
55,1999-12-27 12:00:00+00:00,26.05,-99999.0,-99999.0,14.18,-99999.0,14.13,13.98,-99999.0,11.08,24.61,-99999.0,6.63,17.33,14.64
56,1999-12-28 12:00:00+00:00,26.04,-99999.0,-99999.0,14.14,-99999.0,14.09,13.92,-99999.0,11.22,24.34,-99999.0,6.71,17.36,14.66
57,1999-12-29 12:00:00+00:00,26.02,-99999.0,-99999.0,14.13,-99999.0,14.03,13.84,-99999.0,11.81,24.24,-99999.0,6.85,16.59,14.56
58,1999-12-30 12:00:00+00:00,26.01,-99999.0,-99999.0,14.17,-99999.0,14.06,13.82,-99999.0,11.8,24.96,-99999.0,6.78,18.04,14.6
59,1999-12-31 12:00:00+00:00,25.98,-99999.0,-99999.0,14.24,-99999.0,14.11,13.8,-99999.0,11.23,24.81,-99999.0,6.76,18.89,14.92
60,2000-01-01 12:00:00+00:00,25.86,-99999.0,-99999.0,14.31,-99999.0,14.12,13.88,-99999.0,11.23,24.73,-99999.0,6.74,20.0,15.47
61,2000-01-02 12:00:00+00:00,25.95,-99999.0,-99999.0,14.4,-99999.0,14.16,13.85,-99999.0,11.06,24.82,-99999.0,6.66,18.98,15.34
62,2000-01-03 12:00:00+00:00,26.07,-99999.0,-99999.0,14.39,-99999.0,14.17,13.79,-99999.0,10.97,24.76,-99999.0,6.72,17.19,15.37
63,2000-01-04 12:00:00+00:00,26.07,-99999.0,-99999.0,14.32,-99999.0,14.16,13.76,-99999.0,10.99,24.72,-99999.0,6.88,16.86,15.21
64,2000-01-05 12:00:00+00:00,26.06,-99999.0,-99999.0,14.31,-99999.0,14.15,13.88,-99999.0,10.88,24.3,-99999.0,6.86,16.22,14.82
65,2000-01-06 12:00:00+00:00,26.1,-99999.0,-99999.0,14.31,-99999.0,14.14,13.84,-99999.0,11.1,25.37,-99999.0,7.0,16.57,14.79
66,2000-01-07 12:00:00+00:00,26.24,-99999.0,-99999.0,14.34,-99999.0,14.15,13.89,-99999.0,11.59,25.4,-99999.0,7.05,17.64,15.01
67,2000-01-08 12:00:00+00:00,26.27,-99999.0,-99999.0,14.19,-99999.0,14.07,13.75,-99999.0,11.23,25.25,-99999.0,6.93,17.38,14.79
68,2000-01-09 12:00:00+00:00,26.2,-99999.0,-99999.0,14.26,-99999.0,14.11,13.85,-99999.0,11.15,25.0,-99999.0,6.73,18.3,15.2
69,2000-01-10 12:00:00+00:00,26.15,-99999.0,-99999.0,14.37,-99999.0,14.2,13.97,-99999.0,11.89,24.65,-99999.0,6.93,18.79,15.69
70,2000-01-11 12:00:00+00:00,26.06,-99999.0,-99999.0,14.37,-99999.0,14.2,13.96,-99999.0,12.49,24.85,-99999.0,6.89,18.99,15.33
71,2000-01-12 12:00:00+00:00,26.07,-99999.0,-99999.0,14.34,-99999.0,14.21,13.96,-99999.0,11.82,25.66,-99999.0,6.85,19.88,15.18
72,2000-01-13 12:00:00+00:00,26.1,-99999.0,-99999.0,14.36,-99999.0,14.23,13.9,-99999.0,11.26,25.85,-99999.0,6.98,22.49,15.18
73,2000-01-14 12:00:00+00:00,26.16,-99999.0,-99999.0,14.36,-99999.0,14.25,13.92,-99999.0,11.33,25.97,-99999.0,7.01,22.05,15.19
74,2000-01-15 12:00:00+00:00,26.32,-99999.0,-99999.0,14.36,-99999.0,14.27,13.79,-99999.0,11.63,26.06,-99999.0,6.9,19.8,15.17
75,2000-01-16 12:00:00+00:00,26.51,-99999.0,-99999.0,14.39,-99999.0,14.3,13.95,-99999.0,12.35,25.9,-99999.0,6.73,17.92,15.21
76,2000-01-17 12:00:00+00:00,26.53,-99999.0,-99999.0,14.39,-99999.0,14.29,14.0,-99999.0,12.28,24.22,-99999.0,6.74,18.32,15.04
77,2000-01-18 12:00:00+00:00,26.44,-99999.0,-99999.0,14.39,-99999.0,14.3,13.98,-99999.0,11.84,23.81,-99999.0,6.77,18.03,15.21
78,2000-01-19 12:00:00+00:00,26.53,-99999.0,-99999.0,14.38,-99999.0,14.25,13.92,-99999.0,11.65,25.35,-99999.0,6.82,17.63,14.66
79,2000-01-20 12:00:00+00:00,26.56,-99999.0,-99999.0,14.37,-99999.0,14.21,13.85,-99999.0,11.55,26.16,-99999.0,6.88,18.59,14.66
80,2000-01-21 12:00:00+00:00,26.59,-99999.0,-99999.0,14.41,-99999.0,14.26,13.97,-99999.0,12.36,26.11,-99999.0,6.89,20.03,15.45
81,2000-01-22 12:00:00+00:00,26.62,-99999.0,-99999.0,14.42,-99999.0,14.28,14.01,-99999.0,12.08,26.04,-99999.0,6.8,20.99,15.57
82,2000-01-23 12:00:00+00:00,26.6,-99999.0,-99999.0,14.42,-99999.0,14.24,13.99,-99999.0,11.54,25.9,-99999.0,6.59,20.32,15.12
83,2000-01-24 12:00:00+00:00,26.64,-99999.0,-99999.0,14.43,-99999.0,14.28,14.02,-99999.0,11.38,25.91,-99999.0,6.69,19.92,14.87
84,2000-01-25 12:00:00+00:00,26.67,-99999.0,-99999.0,14.43,-99999.0,14.29,14.02,-99999.0,11.95,25.7,-99999.0,6.8,18.66,14.64
85,2000-01-26 12:00:00+00:00,26.65,-99999.0,-99999.0,14.47,-99999.0,14.41,14.15,-99999.0,12.1,24.87,-99999.0,6.82,20.16,15.08
86,2000-01-27 12:00:00+00:00,26.65,-99999.0,-99999.0,14.48,-99999.0,14.42,14.1,-99999.0,11.84,26.25,-99999.0,6.93,20.44,15.57
87,2000-01-28 12:00:00+00:00,26.75,-99999.0,-99999.0,14.46,-99999.0,14.39,14.08,-99999.0,11.58,26.24,-99999.0,6.98,20.48,15.06
88,2000-01-29 12:00:00+00:00,26.87,-99999.0,-99999.0,14.45,-99999.0,14.23,13.9,-99999.0,11.52,25.89,-99999.0,7.04,19.5,14.67
89,2000-01-30 12:00:00+00:00,26.83,-99999.0,-99999.0,14.48,-99999.0,14.27,13.94,-99999.0,10.93,25.24,-99999.0,6.98,18.25,14.65
90,2000-01-31 12:00:00+00:00,26.9,-99999.0,-99999.0,14.42,-99999.0,14.18,13.92,-99999.0,10.92,25.67,-99999.0,6.97,18.5,14.6
91,2000-02-01 12:00:00+00:00,26.94,-99999.0,-99999.0,14.35,-99999.0,14.2,13.95,-99999.0,11.21,25.6,-99999.0,7.2,18.0,14.56
92,2000-02-02 12:00:00+00:00,26.98,-99999.0,-99999.0,14.39,-99999.0,14.21,13.95,-99999.0,10.69,25.89,-99999.0,7.05,20.06,14.75
93,2000-02-03 12:00:00+00:00,27.04,-99999.0,-99999.0,14.45,-99999.0,14.29,14.03,-99999.0,10.72,26.35,-99999.0,7.01,22.66,15.36
94,2000-02-04 12:00:00+00:00,27.1,-99999.0,-99999.0,14.49,-99999.0,14.35,14.1,-99999.0,11.08,26.57,-99999.0,7.11,21.03,15.05
95,2000-02-05 12:00:00+00:00,27.14,-99999.0,-99999.0,14.5,-99999.0,14.36,14.19,-99999.0,11.17,26.66,-99999.0,7.18,19.19,14.72
96,2000-02-06 12:00:00+00:00,27.45,-99999.0,-99999.0,14.52,-99999.0,14.37,14.23,-99999.0,10.97,26.86,-99999.0,7.12,19.0,14.74
97,2000-02-07 12:00:00+00:00,27.73,-99999.0,-99999.0,14.57,-99999.0,14.39,14.23,-99999.0,11.22,27.03,-99999.0,7.23,21.45,15.01
98,2000-02-08 12:00:00+00:00,27.75,-99999.0,-99999.0,14.47,-99999.0,14.33,14.01,-99999.0,10.76,26.51,-99999.0,7.1,19.0,15.01
99,2000-02-09 12:00:00+00:00,27.79,-99999.0,-99999.0,14.44,-99999.0,14.32,14.03,-99999.0,10.29,23.6,-99999.0,7.05,17.82,15.11
100,2000-02-10 12:00:00+00:00,27.76,-99999.0,-99999.0,14.53,-99999.0,14.4,14.15,-99999.0,10.56,26.73,-99999.0,7.1,18.57,15.15
101,2000-02-11 12:00:00+00:00,27.75,-99999.0,-99999.0,14.6,-99999.0,14.47,14.31,-99999.0,11.49,26.82,-99999.0,7.24,18.52,15.03
102,2000-02-12 12:00:00+00:00,27.95,-99999.0,-99999.0,14.62,-99999.0,14.51,14.32,-99999.0,11.1,25.83,-99999.0,7.23,17.98,15.17
103,2000-02-13 12:00:00+00:00,27.96,-99999.0,-99999.0,14.56,-99999.0,14.45,14.25,-99999.0,11.15,26.98,-99999.0,7.19,19.37,15.27
104,2000-02-14 12:00:00+00:00,27.9,-99999.0,-99999.0,14.49,-99999.0,14.36,14.1,-99999.0,10.57,26.28,-99999.0,7.19,18.47,14.95
105,2000-02-15 12:00:00+00:00,28.14,-99999.0,-99999.0,14.48,-99999.0,14.37,14.13,-99999.0,10.21,25.24,-99999.0,7.09,18.25,14.83
106,2000-02-16 12:00:00+00:00,28.1,-99999.0,-99999.0,14.53,-99999.0,14.41,14.17,-99999.0,10.07,26.0,-99999.0,7.0,19.38,15.11
107,2000-02-17 12:00:00+00:00,28.12,-99999.0,-99999.0,14.56,-99999.0,14.43,14.18,-99999.0,10.51,26.99,-99999.0,6.96,20.7,15.38
108,2000-02-18 12:00:00+00:00,28.16,-99999.0,-99999.0,14.56,-99999.0,14.48,14.26,-99999.0,10.58,26.8,-99999.0,6.99,20.41,15.03
109,2000-02-19 12:00:00+00:00,28.24,-99999.0,-99999.0,14.55,-99999.0,14.49,14.3,-99999.0,10.74,26.42,-99999.0,6.97,19.06,14.99
110,2000-02-20 12:00:00+00:00,28.05,-99999.0,-99999.0,14.58,-99999.0,14.51,14.31,-99999.0,10.74,26.04,-99999.0,7.06,18.47,15.15
111,2000-02-21 12:00:00+00:00,27.94,-99999.0,-99999.0,14.58,-99999.0,14.49,14.21,-99999.0,10.82,25.68,-99999.0,7.01,18.51,15.42
112,2000-02-22 12:00:00+00:00,27.89,-99999.0,-99999.0,14.56,-99999.0,14.41,14.16,-99999.0,11.0,25.97,-99999.0,7.01,18.59,15.62
113,2000-02-23 12:00:00+00:00,27.8,-99999.0,-99999.0,14.57,-99999.0,14.42,14.2,-99999.0,11.17,26.06,-99999.0,7.03,18.52,15.11
114,2000-02-24 12:00:00+00:00,27.76,-99999.0,-99999.0,14.58,-99999.0,14.46,14.25,-99999.0,11.02,25.0,-99999.0,7.12,17.94,14.98
115,2000-02-25 12:00:00+00:00,27.75,-99999.0,-99999.0,14.56,-99999.0,14.47,14.23,-99999.0,11.13,23.52,-99999.0,7.22,17.33,14.97
116,2000-02-26 12:00:00+00:00,27.76,-99999.0,-99999.0,14.62,-99999.0,14.5,14.23,-99999.0,11.36,24.23,-99999.0,7.35,17.7,14.98
117,2000-02-27 12:00:00+00:00,27.78,-99999.0,-99999.0,14.59,-99999.0,14.46,14.25,-99999.0,11.6,24.31,-99999.0,7.25,17.89,15.01
118,2000-02-28 12:00:00+00:00,27.82,-99999.0,-99999.0,14.58,-99999.0,14.45,14.24,-99999.0,11.39,25.41,-99999.0,7.26,18.31,15.06
119,2000-02-29 12:00:00+00:00,27.75,-99999.0,-99999.0,14.6,-99999.0,14.48,14.29,-99999.0,11.25,25.15,-99999.0,7.11,19.92,15.42
120,2000-03-01 12:00:00+00:00,27.8,-99999.0,-99999.0,14.58,-99999.0,14.49,14.29,-99999.0,10.65,24.91,-99999.0,6.92,18.7,15.26
121,2000-03-02 12:00:00+00:00,27.78,-99999.0,-99999.0,14.64,-99999.0,14.58,14.39,-99999.0,10.81,24.79,-99999.0,7.02,17.92,15.16
122,2000-03-03 12:00:00+00:00,27.73,-99999.0,-99999.0,14.7,-99999.0,14.63,14.44,-99999.0,10.78,26.66,-99999.0,7.25,18.7,15.23
123,2000-03-04 12:00:00+00:00,27.89,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
124,2000-03-05 12:00:00+00:00,28.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
125,2000-03-06 12:00:00+00:00,27.99,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
126,2000-03-07 12:00:00+00:00,27.97,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
127,2000-03-08 12:00:00+00:00,27.91,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
128,2000-03-09 12:00:00+00:00,27.79,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
129,2000-03-10 12:00:00+00:00,27.76,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
130,2000-03-11 12:00:00+00:00,27.76,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
131,2000-03-12 12:00:00+00:00,27.76,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
