datahora,Macrorregioes,Normal(mm),Observado(mm),Desvio(%)
2012-06-01 12:00:00+00:00,Jaguaribana,43.2,13.2,-69.6
2012-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,51.1,-42.6
2012-06-01 12:00:00+00:00,Litoral De Pecem,53.6,16.1,-70.0
2012-06-01 12:00:00+00:00,Litoral Norte,37.3,20.4,-45.3
2012-06-01 12:00:00+00:00,Macico De Baturite,81.6,46.8,-42.7
2012-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,19.3,-33.3
2012-07-01 12:00:00+00:00,Cariri,10.4,0.7,-93.5
2012-07-01 12:00:00+00:00,Ibiapaba,12.0,2.2,-81.5
2012-07-01 12:00:00+00:00,Jaguaribana,18.1,11.1,-38.7
2012-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,2.2,-93.3
2012-07-01 12:00:00+00:00,Litoral De Pecem,21.8,8.9,-59.4
2012-07-01 12:00:00+00:00,Litoral Norte,11.6,14.9,27.8
2012-07-01 12:00:00+00:00,Macico De Baturite,33.9,12.0,-64.5
2012-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,3.9,-70.1
2012-08-01 12:00:00+00:00,Cariri,3.4,1.9,-44.4
2012-08-01 12:00:00+00:00,Ibiapaba,2.7,0.0,-100.0
2012-08-01 12:00:00+00:00,Jaguaribana,6.7,0.0,-100.0
2012-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,0.0,-100.0
2012-08-01 12:00:00+00:00,Litoral De Pecem,4.2,1.5,-64.1
2012-08-01 12:00:00+00:00,Litoral Norte,2.2,,
2012-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.0,-100.0
2012-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,0.3,-94.0
2012-09-01 12:00:00+00:00,Cariri,5.6,0.0,-100.0
2012-09-01 12:00:00+00:00,Ibiapaba,1.1,0.0,-99.1
2012-09-01 12:00:00+00:00,Jaguaribana,1.4,0.3,-78.8
2012-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,0.0,-100.0
2012-09-01 12:00:00+00:00,Litoral De Pecem,1.8,0.4,-78.6
2012-09-01 12:00:00+00:00,Litoral Norte,0.5,0.0,-100.0
2012-09-01 12:00:00+00:00,Macico De Baturite,4.5,0.0,-100.0
2012-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.1,-93.1
2012-10-01 12:00:00+00:00,Cariri,13.5,1.1,-92.2
2012-10-01 12:00:00+00:00,Ibiapaba,3.0,0.0,-99.7
2012-10-01 12:00:00+00:00,Jaguaribana,2.6,0.0,-100.0
2012-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,0.7,-79.0
2012-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.7,-51.7
2012-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-100.0
2012-10-01 12:00:00+00:00,Macico De Baturite,3.5,1.3,-62.5
2012-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,0.1,-97.0
2012-11-01 12:00:00+00:00,Cariri,19.5,8.9,-54.7
2012-11-01 12:00:00+00:00,Ibiapaba,6.8,0.0,-99.7
2012-11-01 12:00:00+00:00,Jaguaribana,3.2,0.7,-79.0
2012-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,1.3,-65.1
2012-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.9,-56.4
2012-11-01 12:00:00+00:00,Litoral Norte,1.4,0.2,-85.5
2012-11-01 12:00:00+00:00,Macico De Baturite,5.1,2.1,-59.9
2012-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,1.5,-69.8
2012-12-01 12:00:00+00:00,Cariri,68.0,24.2,-64.3
2012-12-01 12:00:00+00:00,Ibiapaba,34.2,4.6,-86.5
2012-12-01 12:00:00+00:00,Jaguaribana,21.4,0.7,-97.0
2012-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,1.7,-93.2
2012-12-01 12:00:00+00:00,Litoral De Pecem,18.2,0.8,-95.8
2012-12-01 12:00:00+00:00,Litoral Norte,20.5,0.4,-98.2
2012-12-01 12:00:00+00:00,Macico De Baturite,23.9,5.1,-78.6
2012-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,1.5,-95.2
2013-01-01 12:00:00+00:00,Cariri,147.7,93.2,-36.9
2013-01-01 12:00:00+00:00,Ibiapaba,109.5,50.3,-54.0
2013-01-01 12:00:00+00:00,Jaguaribana,84.7,20.4,-75.9
2013-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,34.2,-64.5
2013-01-01 12:00:00+00:00,Litoral De Pecem,87.5,29.7,-66.0
2013-01-01 12:00:00+00:00,Litoral Norte,111.0,47.4,-57.3
2013-01-01 12:00:00+00:00,Macico De Baturite,96.9,34.4,-64.5
2013-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,27.5,-68.7
2013-02-01 12:00:00+00:00,Cariri,157.7,77.3,-51.0
2013-02-01 12:00:00+00:00,Ibiapaba,136.6,71.2,-47.9
2013-02-01 12:00:00+00:00,Jaguaribana,105.7,55.9,-47.1
2013-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,80.4,-39.9
2013-02-01 12:00:00+00:00,Litoral De Pecem,122.9,80.2,-34.7
2013-02-01 12:00:00+00:00,Litoral Norte,152.4,90.7,-40.5
2013-02-01 12:00:00+00:00,Macico De Baturite,116.8,55.6,-52.4
2013-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,43.6,-55.4
2013-03-01 12:00:00+00:00,Cariri,216.3,173.1,-20.0
2013-03-01 12:00:00+00:00,Ibiapaba,230.5,78.8,-65.8
2013-03-01 12:00:00+00:00,Jaguaribana,189.5,74.1,-60.9
2013-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,77.5,-69.1
2013-03-01 12:00:00+00:00,Litoral De Pecem,231.5,65.3,-71.8
2013-03-01 12:00:00+00:00,Litoral Norte,264.2,96.8,-63.4
2013-03-01 12:00:00+00:00,Macico De Baturite,209.5,94.4,-54.9
2013-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,50.2,-70.8
2013-04-01 12:00:00+00:00,Cariri,178.5,112.4,-37.0
2013-04-01 12:00:00+00:00,Ibiapaba,208.0,127.3,-38.8
2013-04-01 12:00:00+00:00,Jaguaribana,184.2,182.5,-1.0
2013-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,167.0,-36.6
2013-04-01 12:00:00+00:00,Litoral De Pecem,210.0,165.9,-21.0
2013-04-01 12:00:00+00:00,Litoral Norte,240.2,199.5,-16.9
2013-04-01 12:00:00+00:00,Macico De Baturite,222.5,166.0,-25.4
2013-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,89.0,-43.6
2013-05-01 12:00:00+00:00,Cariri,64.1,76.3,19.1
2013-05-01 12:00:00+00:00,Ibiapaba,97.0,109.6,13.0
2013-05-01 12:00:00+00:00,Jaguaribana,100.6,73.4,-27.0
2013-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,102.7,-31.1
2013-05-01 12:00:00+00:00,Litoral De Pecem,112.0,155.1,38.5
2013-05-01 12:00:00+00:00,Litoral Norte,121.5,137.2,12.9
2013-05-01 12:00:00+00:00,Macico De Baturite,136.6,155.8,14.0
2013-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,70.0,0.1
2013-06-01 12:00:00+00:00,Cariri,20.1,65.8,227.8
2013-06-01 12:00:00+00:00,Ibiapaba,32.8,47.2,44.2
2013-06-01 12:00:00+00:00,Jaguaribana,43.2,103.7,139.7
2013-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,87.3,-1.9
2013-06-01 12:00:00+00:00,Litoral De Pecem,53.6,61.8,15.4
2013-06-01 12:00:00+00:00,Litoral Norte,37.3,33.7,-9.6
2013-06-01 12:00:00+00:00,Macico De Baturite,81.6,96.2,17.8
2013-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,47.5,63.9
2013-07-01 12:00:00+00:00,Cariri,10.4,15.6,50.5
2013-07-01 12:00:00+00:00,Ibiapaba,12.0,25.6,114.1
2013-07-01 12:00:00+00:00,Jaguaribana,18.1,44.9,147.9
2013-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,43.9,32.5
2013-07-01 12:00:00+00:00,Litoral De Pecem,21.8,30.3,39.0
2013-07-01 12:00:00+00:00,Litoral Norte,11.6,35.7,207.3
2013-07-01 12:00:00+00:00,Macico De Baturite,33.9,51.8,52.6
2013-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,23.7,84.5
2013-08-01 12:00:00+00:00,Cariri,3.4,0.6,-81.3
2013-08-01 12:00:00+00:00,Ibiapaba,2.7,1.2,-57.8
2013-08-01 12:00:00+00:00,Jaguaribana,6.7,0.9,-87.3
2013-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,0.7,-93.0
2013-08-01 12:00:00+00:00,Litoral De Pecem,4.2,3.9,-5.6
2013-08-01 12:00:00+00:00,Litoral Norte,2.2,0.9,-60.0
2013-08-01 12:00:00+00:00,Macico De Baturite,12.9,1.5,-88.6
2013-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,1.7,-65.9
2013-09-01 12:00:00+00:00,Cariri,5.6,0.0,-99.6
2013-09-01 12:00:00+00:00,Ibiapaba,1.1,0.5,-51.2
2013-09-01 12:00:00+00:00,Jaguaribana,1.4,0.1,-92.7
2013-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,0.5,-90.9
2013-09-01 12:00:00+00:00,Litoral De Pecem,1.8,0.6,-65.1
2013-09-01 12:00:00+00:00,Litoral Norte,0.5,0.2,-60.3
2013-09-01 12:00:00+00:00,Macico De Baturite,4.5,1.0,-76.9
2013-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.6,-65.9
2013-10-01 12:00:00+00:00,Cariri,13.5,12.0,-11.0
2013-10-01 12:00:00+00:00,Ibiapaba,3.0,0.7,-76.7
2013-10-01 12:00:00+00:00,Jaguaribana,2.6,2.0,-24.8
2013-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,0.3,-91.0
2013-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.1,-94.9
2013-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-98.6
2013-10-01 12:00:00+00:00,Macico De Baturite,3.5,3.3,-7.5
2013-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,2.5,-30.2
2013-11-01 12:00:00+00:00,Cariri,19.5,22.3,14.1
2013-11-01 12:00:00+00:00,Ibiapaba,6.8,12.6,86.8
2013-11-01 12:00:00+00:00,Jaguaribana,3.2,30.6,858.2
2013-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,5.8,58.4
2013-11-01 12:00:00+00:00,Litoral De Pecem,2.0,5.5,177.0
2013-11-01 12:00:00+00:00,Litoral Norte,1.4,11.5,693.3
2013-11-01 12:00:00+00:00,Macico De Baturite,5.1,13.6,165.3
2013-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,18.7,270.9
2013-12-01 12:00:00+00:00,Cariri,68.0,99.8,46.9
2013-12-01 12:00:00+00:00,Ibiapaba,34.2,33.8,-1.0
2013-12-01 12:00:00+00:00,Jaguaribana,21.4,22.3,4.3
2013-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,7.6,-70.0
2013-12-01 12:00:00+00:00,Litoral De Pecem,18.2,20.9,14.8
2013-12-01 12:00:00+00:00,Litoral Norte,20.5,11.6,-43.5
2013-12-01 12:00:00+00:00,Macico De Baturite,23.9,9.6,-60.0
2013-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,43.4,35.0
2014-01-01 12:00:00+00:00,Cariri,147.7,58.6,-60.3
2014-01-01 12:00:00+00:00,Ibiapaba,109.5,64.4,-41.2
2014-01-01 12:00:00+00:00,Jaguaribana,84.7,19.3,-77.2
2014-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,48.0,-50.2
2014-01-01 12:00:00+00:00,Litoral De Pecem,87.5,74.9,-14.4
2014-01-01 12:00:00+00:00,Litoral Norte,111.0,51.7,-53.5
2014-01-01 12:00:00+00:00,Macico De Baturite,96.9,52.0,-46.4
2014-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,43.1,-50.9
2014-02-01 12:00:00+00:00,Cariri,157.7,195.0,23.7
2014-02-01 12:00:00+00:00,Ibiapaba,136.6,96.5,-29.4
2014-02-01 12:00:00+00:00,Jaguaribana,105.7,78.9,-25.4
2014-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,100.7,-24.7
2014-02-01 12:00:00+00:00,Litoral De Pecem,122.9,64.6,-47.5
2014-02-01 12:00:00+00:00,Litoral Norte,152.4,94.6,-38.0
2014-02-01 12:00:00+00:00,Macico De Baturite,116.8,84.4,-27.7
2014-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,71.8,-26.5
2014-03-01 12:00:00+00:00,Cariri,216.3,259.0,19.8
2014-03-01 12:00:00+00:00,Ibiapaba,230.5,151.5,-34.3
2014-03-01 12:00:00+00:00,Jaguaribana,189.5,168.4,-11.1
2014-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,173.5,-30.8
2014-03-01 12:00:00+00:00,Litoral De Pecem,231.5,138.2,-40.3
2014-03-01 12:00:00+00:00,Litoral Norte,264.2,128.0,-51.6
2014-03-01 12:00:00+00:00,Macico De Baturite,209.5,215.7,2.9
2014-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,133.8,-22.1
2014-04-01 12:00:00+00:00,Cariri,178.5,145.9,-18.3
2014-04-01 12:00:00+00:00,Ibiapaba,208.0,138.8,-33.3
2014-04-01 12:00:00+00:00,Jaguaribana,184.2,117.9,-36.0
2014-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,171.3,-35.0
2014-04-01 12:00:00+00:00,Litoral De Pecem,210.0,165.5,-21.2
2014-04-01 12:00:00+00:00,Litoral Norte,240.2,168.9,-29.7
2014-04-01 12:00:00+00:00,Macico De Baturite,222.5,150.6,-32.3
2014-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,94.2,-40.3
2014-05-01 12:00:00+00:00,Cariri,64.1,67.6,5.4
2014-05-01 12:00:00+00:00,Ibiapaba,97.0,64.4,-33.7
2014-05-01 12:00:00+00:00,Jaguaribana,100.6,103.0,2.3
2014-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,155.1,4.2
2014-05-01 12:00:00+00:00,Litoral De Pecem,112.0,99.1,-11.5
2014-05-01 12:00:00+00:00,Litoral Norte,121.5,114.3,-5.9
2014-05-01 12:00:00+00:00,Macico De Baturite,136.6,132.9,-2.7
2014-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,66.8,-4.6
2014-06-01 12:00:00+00:00,Cariri,20.1,7.0,-64.9
2014-06-01 12:00:00+00:00,Ibiapaba,32.8,5.6,-83.0
2014-06-01 12:00:00+00:00,Jaguaribana,43.2,13.5,-68.9
2014-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,18.4,-79.3
2014-06-01 12:00:00+00:00,Litoral De Pecem,53.6,14.9,-72.2
2014-06-01 12:00:00+00:00,Litoral Norte,37.3,9.2,-75.2
2014-06-01 12:00:00+00:00,Macico De Baturite,81.6,20.1,-75.4
2014-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,8.8,-69.7
2014-07-01 12:00:00+00:00,Cariri,10.4,7.2,-30.3
2014-07-01 12:00:00+00:00,Ibiapaba,12.0,1.2,-89.9
2014-07-01 12:00:00+00:00,Jaguaribana,18.1,9.8,-46.1
2014-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,8.9,-73.0
2014-07-01 12:00:00+00:00,Litoral De Pecem,21.8,3.0,-86.4
2014-07-01 12:00:00+00:00,Litoral Norte,11.6,2.0,-83.1
2014-07-01 12:00:00+00:00,Macico De Baturite,33.9,11.2,-67.0
2014-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,4.5,-65.3
2014-08-01 12:00:00+00:00,Cariri,3.4,0.2,-94.2
2014-08-01 12:00:00+00:00,Ibiapaba,2.7,0.1,-96.0
2014-08-01 12:00:00+00:00,Jaguaribana,6.7,0.3,-96.0
2014-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,0.2,-98.3
2014-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.7,-83.2
2014-08-01 12:00:00+00:00,Litoral Norte,2.2,0.2,-93.0
2014-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.0,-100.0
2014-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,0.2,-95.5
2014-09-01 12:00:00+00:00,Cariri,5.6,6.0,7.7
2014-09-01 12:00:00+00:00,Ibiapaba,1.1,0.0,-100.0
2014-09-01 12:00:00+00:00,Jaguaribana,1.4,1.0,-24.8
2014-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,2.7,-54.5
2014-09-01 12:00:00+00:00,Litoral De Pecem,1.8,1.0,-42.0
2014-09-01 12:00:00+00:00,Litoral Norte,0.5,0.0,-98.0
2014-09-01 12:00:00+00:00,Macico De Baturite,4.5,7.1,60.2
2014-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,3.0,57.2
2014-10-01 12:00:00+00:00,Cariri,13.5,23.1,71.3
2014-10-01 12:00:00+00:00,Ibiapaba,3.0,5.5,79.9
2014-10-01 12:00:00+00:00,Jaguaribana,2.6,5.3,105.9
2014-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,1.7,-49.0
2014-10-01 12:00:00+00:00,Litoral De Pecem,1.4,3.9,187.0
2014-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-100.0
2014-10-01 12:00:00+00:00,Macico De Baturite,3.5,9.9,179.6
2014-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,14.7,304.2
2014-11-01 12:00:00+00:00,Cariri,19.5,70.1,259.2
2014-11-01 12:00:00+00:00,Ibiapaba,6.8,11.6,72.2
2014-11-01 12:00:00+00:00,Jaguaribana,3.2,6.7,111.0
2014-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,4.1,12.5
2014-11-01 12:00:00+00:00,Litoral De Pecem,2.0,5.8,191.5
2014-11-01 12:00:00+00:00,Litoral Norte,1.4,5.1,254.0
2014-11-01 12:00:00+00:00,Macico De Baturite,5.1,12.1,135.9
2014-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,35.6,607.9
2014-12-01 12:00:00+00:00,Cariri,68.0,28.2,-58.5
2014-12-01 12:00:00+00:00,Ibiapaba,34.2,3.6,-89.4
2014-12-01 12:00:00+00:00,Jaguaribana,21.4,2.3,-89.2
2014-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,6.7,-73.6
2014-12-01 12:00:00+00:00,Litoral De Pecem,18.2,3.3,-82.1
2014-12-01 12:00:00+00:00,Litoral Norte,20.5,1.3,-93.8
2014-12-01 12:00:00+00:00,Macico De Baturite,23.9,3.3,-86.1
2014-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,3.7,-88.6
2015-01-01 12:00:00+00:00,Cariri,148.3,35.9,-75.8
2015-01-01 12:00:00+00:00,Ibiapaba,108.5,21.1,-80.5
2015-01-01 12:00:00+00:00,Jaguaribana,83.6,28.9,-65.4
2015-01-01 12:00:00+00:00,Litoral De Fortaleza,97.2,89.4,-8.0
2015-01-01 12:00:00+00:00,Litoral De Pecem,88.1,33.6,-61.9
2015-01-01 12:00:00+00:00,Litoral Norte,111.0,8.1,-92.7
2015-01-01 12:00:00+00:00,Macico De Baturite,95.9,54.0,-43.7
2015-01-01 12:00:00+00:00,Sertao Central E Inhamuns,88.1,21.9,-75.2
2015-02-01 12:00:00+00:00,Cariri,166.8,78.9,-52.7
2015-02-01 12:00:00+00:00,Ibiapaba,145.7,142.4,-2.3
2015-02-01 12:00:00+00:00,Jaguaribana,114.5,71.6,-37.5
2015-02-01 12:00:00+00:00,Litoral De Fortaleza,145.8,139.5,-4.3
2015-02-01 12:00:00+00:00,Litoral De Pecem,129.4,115.2,-11.0
2015-02-01 12:00:00+00:00,Litoral Norte,161.2,128.7,-20.2
2015-02-01 12:00:00+00:00,Macico De Baturite,126.8,118.0,-7.0
2015-02-01 12:00:00+00:00,Sertao Central E Inhamuns,105.3,80.7,-23.4
2015-03-01 12:00:00+00:00,Cariri,218.4,206.4,-5.5
2015-03-01 12:00:00+00:00,Ibiapaba,234.8,171.6,-26.9
2015-03-01 12:00:00+00:00,Jaguaribana,193.7,174.6,-9.9
2015-03-01 12:00:00+00:00,Litoral De Fortaleza,252.6,293.5,16.2
2015-03-01 12:00:00+00:00,Litoral De Pecem,233.7,207.9,-11.1
2015-03-01 12:00:00+00:00,Litoral Norte,267.2,235.0,-12.1
2015-03-01 12:00:00+00:00,Macico De Baturite,212.0,222.3,4.9
2015-03-01 12:00:00+00:00,Sertao Central E Inhamuns,174.1,141.5,-18.7
2015-04-01 12:00:00+00:00,Cariri,173.7,83.9,-51.7
2015-04-01 12:00:00+00:00,Ibiapaba,205.0,103.7,-49.4
2015-04-01 12:00:00+00:00,Jaguaribana,180.3,64.7,-64.1
2015-04-01 12:00:00+00:00,Litoral De Fortaleza,259.3,242.9,-6.3
2015-04-01 12:00:00+00:00,Litoral De Pecem,206.4,237.0,14.8
2015-04-01 12:00:00+00:00,Litoral Norte,237.2,239.9,1.1
2015-04-01 12:00:00+00:00,Macico De Baturite,217.4,116.4,-46.5
2015-04-01 12:00:00+00:00,Sertao Central E Inhamuns,153.9,56.6,-63.2
2015-05-01 12:00:00+00:00,Cariri,63.6,78.2,22.9
2015-05-01 12:00:00+00:00,Ibiapaba,95.5,34.3,-64.1
2015-05-01 12:00:00+00:00,Jaguaribana,100.3,25.3,-74.8
2015-05-01 12:00:00+00:00,Litoral De Fortaleza,148.4,31.1,-79.1
2015-05-01 12:00:00+00:00,Litoral De Pecem,111.0,42.5,-61.7
2015-05-01 12:00:00+00:00,Litoral Norte,119.3,41.1,-65.6
2015-05-01 12:00:00+00:00,Macico De Baturite,136.5,38.1,-72.1
2015-05-01 12:00:00+00:00,Sertao Central E Inhamuns,69.6,34.2,-50.8
2015-06-01 12:00:00+00:00,Cariri,19.4,31.7,63.2
2015-06-01 12:00:00+00:00,Ibiapaba,32.5,34.8,7.0
2015-06-01 12:00:00+00:00,Jaguaribana,43.4,28.7,-33.8
2015-06-01 12:00:00+00:00,Litoral De Fortaleza,89.4,25.1,-72.0
2015-06-01 12:00:00+00:00,Litoral De Pecem,53.8,47.6,-11.6
2015-06-01 12:00:00+00:00,Litoral Norte,36.6,25.9,-29.1
2015-06-01 12:00:00+00:00,Macico De Baturite,81.9,78.5,-4.3
2015-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.2,40.8,39.8
2015-07-01 12:00:00+00:00,Cariri,10.4,31.0,197.2
2015-07-01 12:00:00+00:00,Ibiapaba,11.9,29.3,145.5
2015-07-01 12:00:00+00:00,Jaguaribana,18.1,20.2,11.3
2015-07-01 12:00:00+00:00,Litoral De Fortaleza,33.4,107.0,220.3
2015-07-01 12:00:00+00:00,Litoral De Pecem,21.8,53.1,143.2
2015-07-01 12:00:00+00:00,Litoral Norte,11.7,33.4,186.0
2015-07-01 12:00:00+00:00,Macico De Baturite,33.7,135.8,302.9
2015-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,29.2,126.9
2015-08-01 12:00:00+00:00,Cariri,3.4,0.5,-85.7
2015-08-01 12:00:00+00:00,Ibiapaba,2.7,1.6,-40.9
2015-08-01 12:00:00+00:00,Jaguaribana,6.7,0.2,-97.8
2015-08-01 12:00:00+00:00,Litoral De Fortaleza,10.1,1.2,-88.2
2015-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.2,-95.9
2015-08-01 12:00:00+00:00,Litoral Norte,2.2,0.0,-100.0
2015-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.5,-96.1
2015-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.9,1.4,-71.9
2015-09-01 12:00:00+00:00,Cariri,5.7,0.3,-95.3
2015-09-01 12:00:00+00:00,Ibiapaba,1.2,0.0,-100.0
2015-09-01 12:00:00+00:00,Jaguaribana,1.4,0.0,-100.0
2015-09-01 12:00:00+00:00,Litoral De Fortaleza,6.2,1.7,-73.3
2015-09-01 12:00:00+00:00,Litoral De Pecem,2.0,0.4,-82.1
2015-09-01 12:00:00+00:00,Litoral Norte,0.5,0.1,-82.9
2015-09-01 12:00:00+00:00,Macico De Baturite,4.6,2.5,-46.5
2015-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.1,-93.8
2015-10-01 12:00:00+00:00,Cariri,11.1,1.4,-87.7
2015-10-01 12:00:00+00:00,Ibiapaba,1.1,0.0,-97.4
2015-10-01 12:00:00+00:00,Jaguaribana,1.5,0.1,-96.6
2015-10-01 12:00:00+00:00,Litoral De Fortaleza,3.7,0.5,-87.8
2015-10-01 12:00:00+00:00,Litoral De Pecem,1.1,0.0,-100.0
2015-10-01 12:00:00+00:00,Litoral Norte,0.4,0.0,-100.0
2015-10-01 12:00:00+00:00,Macico De Baturite,3.8,0.3,-91.0
2015-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.1,0.3,-91.9
2015-11-01 12:00:00+00:00,Cariri,22.5,0.2,-98.9
2015-11-01 12:00:00+00:00,Ibiapaba,7.3,0.2,-98.0
2015-11-01 12:00:00+00:00,Jaguaribana,3.1,0.0,-99.4
2015-11-01 12:00:00+00:00,Litoral De Fortaleza,3.8,0.3,-91.4
2015-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.0,-99.5
2015-11-01 12:00:00+00:00,Litoral Norte,1.5,0.0,-100.0
2015-11-01 12:00:00+00:00,Macico De Baturite,5.2,0.4,-93.0
2015-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.4,0.1,-97.8
2015-12-01 12:00:00+00:00,Cariri,66.1,15.2,-77.1
2015-12-01 12:00:00+00:00,Ibiapaba,29.7,16.4,-44.6
2015-12-01 12:00:00+00:00,Jaguaribana,18.6,16.1,-13.9
2015-12-01 12:00:00+00:00,Litoral De Fortaleza,24.1,14.0,-42.0
2015-12-01 12:00:00+00:00,Litoral De Pecem,16.8,11.4,-32.2
2015-12-01 12:00:00+00:00,Litoral Norte,18.7,8.1,-56.6
2015-12-01 12:00:00+00:00,Macico De Baturite,21.7,28.0,28.9
2015-12-01 12:00:00+00:00,Sertao Central E Inhamuns,29.7,6.9,-76.8
2016-01-01 12:00:00+00:00,Cariri,148.3,211.4,42.5
2016-01-01 12:00:00+00:00,Ibiapaba,108.5,202.8,87.0
2016-01-01 12:00:00+00:00,Jaguaribana,83.6,153.7,83.7
2016-01-01 12:00:00+00:00,Litoral De Fortaleza,97.2,180.1,85.2
2016-01-01 12:00:00+00:00,Litoral De Pecem,88.1,220.8,150.6
2016-01-01 12:00:00+00:00,Litoral Norte,111.0,273.4,146.4
2016-01-01 12:00:00+00:00,Macico De Baturite,95.9,181.6,89.3
2016-01-01 12:00:00+00:00,Sertao Central E Inhamuns,88.1,171.4,94.6
2016-02-01 12:00:00+00:00,Cariri,166.8,39.4,-76.4
2016-02-01 12:00:00+00:00,Ibiapaba,145.7,58.6,-59.8
2016-02-01 12:00:00+00:00,Jaguaribana,114.5,54.3,-52.6
2016-02-01 12:00:00+00:00,Litoral De Fortaleza,145.8,79.6,-45.4
2016-02-01 12:00:00+00:00,Litoral De Pecem,129.4,90.6,-30.0
2016-02-01 12:00:00+00:00,Litoral Norte,161.2,93.4,-42.1
2016-02-01 12:00:00+00:00,Macico De Baturite,126.8,109.7,-13.6
